# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
20.999,2154.039724,3534.039724,-15.6366369,15.6367426,-6.0598809,6.0599004,-2.5417759,0.0100093,2.5417956,270.2256253,0.0575077,0.01538,43.8000001,-120.6300317,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7942446,0,108.4157491,-10.248107,0,0,24.556265,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.9712582,654.8332783,8.60E-04,326.4683175,0.0478967,1.40E+06,10.5791,87.8996865,0.001,0.8989058,0.001646
21,2154.024085,3534.024085,-15.6426968,15.6428024,-6.05698,6.0569995,-2.5418334,0.0100095,2.5418531,270.2256239,0.0574923,0.0153823,43.8000001,-120.6300317,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7942446,0,108.4157491,-10.248107,0,0,24.5753405,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.9711565,654.8345682,8.60E-04,326.4683791,0.0479152,1.40E+06,10.5791,87.8996865,0.1650982,0.899171,0.0016466
21.1650982,2151.358954,3531.358954,-16.6426935,16.6427843,-5.5627509,5.5627731,-2.5511156,0.0100364,2.5511353,270.2254069,0.0549527,0.0157239,43.8000001,-120.6300318,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7942528,0,108.4157491,-10.248107,0,0,27.8252951,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.9538332,655.0543802,8.60E-04,326.4788771,0.0509766,1.49E+06,10.5791,87.8996865,0.1797665,0.8993939,0.0017519
21.3448647,2148.277273,3528.277273,-17.6426896,17.6427666,-5.0374939,5.037519,-2.5607401,0.0100642,2.5607599,270.2251831,0.0521261,0.0159112,43.8000001,-120.6300319,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7942623,0,108.4157491,-10.248107,0,0,31.2792883,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.9338023,655.3085479,8.61E-04,326.4910158,0.0540375,1.58E+06,10.5791,87.8996865,0.1985104,0.8995579,0.0018572
21.5433751,2144.675761,3524.675761,-18.6426846,18.6427489,-4.4810591,4.4810874,-2.5707741,0.0100933,2.5707939,270.2249514,0.0489675,0.0159183,43.8000001,-120.630032,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7942734,0,108.4157491,-10.248107,0,0,34.938308,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.9103924,655.6055898,8.61E-04,326.5052022,0.0570979,1.67E+06,10.5791,87.8996865,0.2231601,0.8997131,0.0019624
21.7665352,2140.403877,3520.403877,-19.6426783,19.6427308,-3.8932364,3.8932681,-2.5813053,0.0101238,2.5813252,270.2247106,0.0454152,0.0157113,43.8000001,-120.6300322,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7942865,0,108.4157491,-10.248107,0,0,38.8037385,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.8826252,655.9579219,8.61E-04,326.5220291,0.0601574,1.76E+06,10.5791,87.8996865,0.2568536,0.8998729,0.0020677
22.0233889,2135.230159,3515.230159,-20.6426701,20.6427116,-3.2737159,3.2737514,-2.592452,0.0101561,2.5924719,270.2244593,0.0413797,0.0152439,43.8000001,-120.6300323,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7943024,0,108.4157491,-10.248107,0,0,42.877623,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.848996,656.3846347,8.62E-04,326.5424084,0.063216,1.85E+06,10.5791,87.8996865,0.30546,0.900067,0.0021729
22.3288488,2128.771921,3508.771921,-21.6426593,21.6426904,-2.622006,2.6220458,-2.6043807,0.0101909,2.6044006,270.2241962,0.0367233,0.0144482,43.8000001,-120.6300325,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7943222,0,108.4157491,-10.248107,0,0,47.1632018,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.8070175,656.9172907,8.62E-04,326.5678474,0.0662732,1.94E+06,10.5791,87.8996865,0.3813816,0.9002361,0.0022782
22.7102304,2120.327122,3500.327122,-22.6426441,22.6426656,-1.9372427,1.9372877,-2.6173354,0.010229,2.6173554,270.2239206,0.031213,0.0132145,43.8000001,-120.6300326,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7943482,0,108.4157491,-10.248107,0,0,51.6661712,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.7521263,657.6137924,8.63E-04,326.6011115,0.0693282,2.03E+06,10.5791,87.8996865,0.5,0.9003831,0.0023835
23.2102304,2108.763644,3488.763644,-23.6112654,23.6112782,-1.2400594,1.2401118,-2.6312901,0.0102708,2.6313101,270.2236433,0.0246058,0.0114,43.8000001,-120.6300328,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7943837,0,108.4157491,-10.248107,0,0,56.2508742,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.6769637,658.6170905,8.64E-04,326.64666,0.0722839,2.12E+06,10.5791,87.8996865,0.5,0.9006152,0.0024854
23.7102304,2096.803004,3476.803004,-24.2312951,24.2313025,-0.7733541,0.7734135,-2.6421679,0.0103045,2.642188,270.2234534,0.0189058,0.0095891,43.8000001,-120.6300329,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7944205,0,108.4157491,-10.248107,0,0,59.3200321,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.5992195,659.6563412,8.65E-04,326.693773,0.0741713,2.18E+06,10.5791,87.8996865,0.5,0.9007893,0.0025507
24.2102304,2084.590687,3464.590687,-24.6179722,24.6179762,-0.4709933,0.4710602,-2.6504221,0.0103315,2.6504422,270.2233406,0.0141112,0.0079356,43.8000001,-120.630033,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.794458,0,108.4157491,-10.248107,0,0,61.3085145,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.5198395,660.7174599,8.67E-04,326.7418773,0.0753438,2.22E+06,10.5791,87.8996865,0.5,0.9009582,0.0025914
24.7102304,2072.222827,3452.222827,-24.8534688,24.8534709,-0.2792259,0.2793015,-2.6564857,0.010353,2.6565059,270.2232944,0.0101434,0.0064996,43.8000001,-120.6300331,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.794496,0,108.4157491,-10.248107,0,0,62.5697716,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.4394484,661.7920936,8.68E-04,326.7905943,0.0760532,2.24E+06,10.5791,87.8996865,0.5,0.9011249,0.0026162
25.2102304,2059.761189,3439.761189,-24.9930818,24.9930827,-0.1592553,0.1593431,-2.6607449,0.0103701,2.6607651,270.2233052,0.0068936,0.0052884,43.8000001,-120.6300332,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7945343,0,108.4157491,-10.248107,0,0,63.358916,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.3584477,662.8748756,8.69E-04,326.8396807,0.0764689,2.26E+06,10.5791,87.8996865,0.5,0.9012917,0.0026309
25.7102304,2047.244742,3427.244742,-25.0727095,25.0727098,-0.0848638,0.0849719,-2.6635306,0.0103837,2.6635509,270.2233642,0.0042494,0.0042848,43.8000001,-120.6300332,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7945728,0,108.4157491,-10.248107,0,0,63.8483473,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.2770908,663.96242,8.70E-04,326.888983,0.076701,2.27E+06,10.5791,87.8996865,0.5,0.901462,0.0026392
26.2102304,2034.697779,3414.697779,-25.1151414,25.1151415,-0.039006,0.0391593,-2.6651197,0.0103945,2.66514,270.223464,0.002107,0.0034621,43.8000001,-120.6300332,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7946113,0,108.4157491,-10.248107,0,0,64.1501503,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.1955356,665.0526157,8.71E-04,326.9384054,0.0768192,2.27E+06,10.5791,87.8996865,0.5,0.9016887,0.0026437
26.7102304,2022.135332,3402.135332,-25.1346444,25.1346444,-0.0108549,0.0112082,-2.6657404,0.0104032,2.6657607,270.2235979,3.76E-04,0.0027921,43.8000001,-120.6300332,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7946499,0,108.4157491,-10.248107,0,0,64.3355185,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.1138797,666.1441569,8.72E-04,326.9878889,0.0768672,2.28E+06,10.5791,87.8996865,0.5,0.9018986,0.0026458
27.2102304,2009.566653,3389.566653,-25.1400718,25.1400718,0.0063689,0.0067542,-2.6655793,0.0104101,2.6655996,270.2237606,0.0010203,0.0022486,43.8000001,-120.6300332,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7946886,0,108.4157491,-10.248107,0,0,64.4490325,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-7.0321832,667.2362396,8.73E-04,327.037397,0.0768722,2.28E+06,10.5791,87.8996865,0.5,0.9020995,0.0026463
27.7102304,1996.997414,3376.997414,-25.1368874,25.1368875,0.0168734,0.0169701,-2.6647881,0.0104157,2.6648085,270.2239474,0.0021445,0.0018089,43.8000001,-120.6300332,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7947272,0,108.4157491,-10.248107,0,0,64.5183624,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.9504832,668.328371,8.75E-04,327.0869072,0.0768508,2.28E+06,10.5791,87.8996865,0.5,0.9022842,0.002646
28.2102304,1984.431079,3364.431079,-25.1284506,25.1284508,0.023256,0.0233014,-2.6634898,0.0104202,2.6635102,270.2241543,0.003049,0.0014538,43.8000001,-120.6300332,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7947658,0,108.4157491,-10.248107,0,0,64.5605874,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.868802,669.42025,8.76E-04,327.136406,0.0768134,2.28E+06,10.5791,87.8996865,0.5,0.9024608,0.0026451
28.7102304,1971.869761,3351.869761,-25.1168226,25.1168229,0.0271142,0.0271393,-2.6617836,0.010424,2.661804,270.2243781,0.0037759,0.0011673,43.8000001,-120.6300332,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7948044,0,108.4157491,-10.248107,0,0,64.5862122,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.7871534,670.5116932,8.77E-04,327.185885,0.0767662,2.29E+06,10.5791,87.8996865,0.5,0.9026448,0.0026439
29.2102304,1959.314739,3339.314739,-25.1032655,25.1032659,0.0294281,0.029443,-2.6597497,0.010427,2.6597702,270.2246161,0.0043595,9.36E-04,43.8000001,-120.6300331,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.794843,0,108.4157491,-10.248107,0,0,64.6016825,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.7055458,671.6025892,8.78E-04,327.2353392,0.0767132,2.29E+06,10.5791,87.8996865,0.5,0.9028294,0.0026424
29.7102304,1946.766784,3326.766784,-25.0885515,25.0885519,0.0307984,0.0308076,-2.6574529,0.0104296,2.6574734,270.2248658,0.0048277,7.50E-04,43.8000001,-120.6300331,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7948816,0,108.4157491,-10.248107,0,0,64.6109472,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.6239841,672.6928712,8.79E-04,327.2847656,0.0766566,2.29E+06,10.5791,87.8996865,0.5,0.9030149,0.0026409
30.2102304,1934.226358,3314.226358,-25.0731522,25.0731528,0.0315925,0.0315982,-2.6549453,0.0104318,2.6549658,270.2251255,0.0052028,6.00E-04,43.8000001,-120.6300331,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7949201,0,108.4157491,-10.248107,0,0,64.6164227,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.5424713,673.782499,8.80E-04,327.3341624,0.076598,2.29E+06,10.5791,87.8996865,0.5,0.9031983,0.0026393
30.7102304,1921.693731,3301.693731,-25.057356,25.0573566,0.0320351,0.0320386,-2.6522689,0.0104337,2.6522894,270.2253935,0.0055029,4.79E-04,43.8000001,-120.630033,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7949586,0,108.4157491,-10.248107,0,0,64.6195864,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.4610093,674.8714492,8.82E-04,327.3835284,0.0765382,2.29E+06,10.5791,87.8996865,0.5,0.903366,0.0026376
31.2102304,1909.169058,3289.169058,-25.0413385,25.0413391,0.0322634,0.0322656,-2.6494575,0.0104354,2.649478,270.2256685,0.0057426,3.82E-04,43.8000001,-120.630033,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7949971,0,108.4157491,-10.248107,0,0,64.6213411,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.3795989,675.9597083,8.83E-04,327.4328631,0.0764778,2.29E+06,10.5791,87.8996865,0.5,0.9036144,0.0026359
31.7102304,1896.652421,3276.652421,-25.0252068,25.0252075,0.0323612,0.0323627,-2.6465384,0.0104368,2.646559,270.2259492,0.0059338,3.04E-04,43.8000001,-120.630033,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7950356,0,108.4157491,-10.248107,0,0,64.6222379,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.2982407,677.047269,8.84E-04,327.4821661,0.076417,2.29E+06,10.5791,87.8996865,0.5,0.9038152,0.0026342
32.2102304,1884.143863,3264.143863,-25.0090262,25.0090269,0.0323798,0.0323807,-2.6435335,0.0104382,2.6435541,270.2262349,0.0060858,2.41E-04,43.8000001,-120.6300329,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.795074,0,108.4157491,-10.248107,0,0,64.6226131,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.2169351,678.1341279,8.85E-04,327.5314373,0.0763561,2.29E+06,10.5791,87.8996865,0.5,0.9039875,0.0026325
32.7102304,1871.643398,3251.643398,-24.9928363,24.992837,0.0323503,0.0323509,-2.6404605,0.0104394,2.6404811,270.2265246,0.0062063,1.90E-04,43.8000001,-120.6300329,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7951124,0,108.4157491,-10.248107,0,0,64.622672,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.1356821,679.2202836,8.86E-04,327.5806767,0.0762952,2.29E+06,10.5791,87.8996865,0.5,0.9041665,0.0026308
33.2102304,1859.151023,3239.151023,-24.9766611,24.9766619,0.0322918,0.0322921,-2.6373335,0.0104405,2.6373541,270.2268179,0.0063016,1.50E-04,43.8000001,-120.6300329,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7951508,0,108.4157491,-10.248107,0,0,64.6225395,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-6.0544817,680.3057362,8.87E-04,327.6298841,0.0762344,2.30E+06,10.5791,87.8996865,0.5,0.9043454,0.0026291
33.7102304,1846.666729,3226.666729,-24.9605152,24.960516,0.0322158,0.032216,-2.634164,0.0104416,2.6341847,270.2271141,0.0063764,1.17E-04,43.8000001,-120.6300328,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7951892,0,108.4157491,-10.248107,0,0,64.6222921,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.9733337,681.3904868,8.88E-04,327.6790598,0.0761737,2.30E+06,10.5791,87.8996865,0.5,0.9045232,0.0026274
34.2102304,1834.190499,3214.190499,-24.9444073,24.9444082,0.0321293,0.0321295,-2.6309612,0.0104426,2.6309819,270.2274128,0.0064349,9.06E-05,43.8000001,-120.6300328,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7952275,0,108.4157491,-10.248107,0,0,64.6219759,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.8922382,682.4745367,8.90E-04,327.7282036,0.0761131,2.30E+06,10.5791,87.8996865,0.5,0.9046882,0.0026257
34.7102304,1821.722311,3201.722311,-24.9283427,24.9283435,0.0320368,0.0320369,-2.6277324,0.0104436,2.6277532,270.2277136,0.0064801,6.94E-05,43.8000001,-120.6300327,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7952659,0,108.4157491,-10.248107,0,0,64.6216194,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.811195,683.5578878,8.91E-04,327.7773158,0.0760527,2.30E+06,10.5791,87.8996865,0.5,0.9048551,0.002624
35.2102304,1809.262144,3189.262144,-24.9123243,24.9123251,0.0319407,0.0319408,-2.6244837,0.0104445,2.6245045,270.2280162,0.0065149,5.24E-05,43.8000001,-120.6300327,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7953042,0,108.4157491,-10.248107,0,0,64.6212397,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.7302039,684.640542,8.92E-04,327.8263964,0.0759924,2.30E+06,10.5791,87.8996865,0.5,0.9050238,0.0026224
35.7102304,1796.809975,3176.809975,-24.8963539,24.8963548,0.0318428,0.0318428,-2.6212197,0.0104455,2.6212405,270.2283204,0.0065411,3.88E-05,43.8000001,-120.6300327,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7953424,0,108.4157491,-10.248107,0,0,64.6208473,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.6492648,685.7225013,8.93E-04,327.8754455,0.0759324,2.30E+06,10.5791,87.8996865,0.5,0.905205,0.0026207
36.2102304,1784.365778,3164.365778,-24.8804325,24.8804334,0.0317439,0.0317439,-2.6179443,0.0104464,2.6179652,270.2286259,0.0065604,2.78E-05,43.8000001,-120.6300326,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7953807,0,108.4157491,-10.248107,0,0,64.6204485,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.5683776,686.8037678,8.94E-04,327.9244632,0.0758725,2.30E+06,10.5791,87.8996865,0.5,0.9054199,0.002619
36.7102304,1771.92953,3151.92953,-24.8645606,24.8645615,0.0316446,0.0316446,-2.6146606,0.0104473,2.6146815,270.2289326,0.0065743,1.90E-05,43.8000001,-120.6300326,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7954189,0,108.4157491,-10.248107,0,0,64.6200471,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.4875419,687.8843437,8.95E-04,327.9734496,0.0758127,2.30E+06,10.5791,87.8996865,0.5,0.9055868,0.0026173
37.2102304,1759.501205,3139.501205,-24.8487383,24.8487392,0.0315453,0.0315453,-2.6113711,0.0104482,2.611392,270.2292404,0.0065838,1.19E-05,43.8000001,-120.6300325,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7954571,0,108.4157491,-10.248107,0,0,64.6196455,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.4067578,688.9642311,8.96E-04,328.0224048,0.0757532,2.30E+06,10.5791,87.8996865,0.5,0.9057537,0.0026157
37.7102304,1747.080779,3127.080779,-24.8329656,24.8329665,0.0314463,0.0314463,-2.6080777,0.010449,2.6080986,270.2295491,0.0065898,6.27E-06,43.8000001,-120.6300325,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7954953,0,108.4157491,-10.248107,0,0,64.619245,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.3260251,690.0434322,8.98E-04,328.0713288,0.0756938,2.30E+06,10.5791,87.8996865,0.5,0.9059258,0.002614
38.2102304,1734.668227,3114.668227,-24.8172425,24.8172434,0.0313475,0.0313475,-2.604782,0.0104499,2.604803,270.2298586,0.0065929,1.74E-06,43.8000001,-120.6300325,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7955334,0,108.4157491,-10.248107,0,0,64.6188466,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.2453435,691.1219492,8.99E-04,328.1202219,0.0756346,2.30E+06,10.5791,87.8996865,0.5,0.9060815,0.0026123
38.7102304,1722.263524,3102.263524,-24.8015687,24.8015696,0.0312492,0.0312492,-2.6014853,0.0104508,2.6015063,270.2301689,0.0065938,1.89E-06,43.8000001,-120.6300324,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7955715,0,108.4157491,-10.248107,0,0,64.6184507,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.1647129,692.1997841,9.00E-04,328.169084,0.0755756,2.31E+06,10.5791,87.8996865,0.5,0.9062532,0.0026107
39.2102304,1709.866646,3089.866646,-24.7859441,24.785945,0.0311513,0.0311513,-2.5981886,0.0104516,2.5982097,270.2304799,0.0065929,4.79E-06,43.8000001,-120.6300324,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7956096,0,108.4157491,-10.248107,0,0,64.6180576,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.0841332,693.2769392,9.01E-04,328.2179153,0.0755167,2.31E+06,10.5791,87.8996865,0.5,0.9064041,0.002609
39.7102304,1697.477568,3077.477568,-24.7703685,24.7703694,0.0310539,0.0310539,-2.5948928,0.0104525,2.5949139,270.2307915,0.0065905,7.11E-06,43.8000001,-120.6300323,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7956477,0,108.4157491,-10.248107,0,0,64.6176675,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-5.0036042,694.3534165,9.02E-04,328.2667159,0.0754581,2.31E+06,10.5791,87.8996865,0.5,0.9065608,0.0026074
40.2102304,1685.096266,3065.096266,-24.7548415,24.7548424,0.030957,0.030957,-2.5915985,0.0104533,2.5916196,270.2311037,0.0065869,8.96E-06,43.8000001,-120.6300323,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7956858,0,108.4157491,-10.248107,0,0,64.6172805,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-4.9231257,695.4292182,9.03E-04,328.3154858,0.0753996,2.31E+06,10.5791,87.8996865,0.5,0.9067114,0.0026058
40.7102304,1672.722714,3052.722714,-24.739363,24.7393639,0.0308606,0.0308606,-2.5883061,0.0104542,2.5883273,270.2314164,0.0065824,1.04E-05,43.8000001,-120.6300323,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7957238,0,108.4157491,-10.248107,0,0,64.6168966,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-4.8426976,696.5043464,9.04E-04,328.3642252,0.0753412,2.31E+06,10.5791,87.8996865,0.5,0.906861,0.0026041
