# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
17.9296445,2809.7386779,4189.7386779,34.0968568,34.2322892,-10.1127745,10.1129618,87.7659713,0.0621729,87.7659933,89.959412,3.0420354,0.0615417,43.8000006,-120.6289064,0.0720884,-2.5435261e-8,0.0052868,2.5752505e-5,81.4392381,89.9372732,7813.8054638,2032.0832,2.1487638,0.0225998,9.79223,142.3764423,115.1993914,2.5689379,0,0,2.5417008,0.6053707,0.3122998,0.1715969,0.121474,0.6053805,0.0179397,0.0446596,-4.8689627e-4,0,0,0,0,0.0014186,2.1346292,90,-12.2333014,601.5574529,8.0318048e-4,323.8855193,0.1064808,2.9218215e6,10.5791,87.8996865,0.05,0.4265065,0.0036159
17.9796445,2811.430886,4191.430886,33.5915712,33.7286785,-10.1005988,10.1009261,87.9179786,0.0624681,87.9180008,89.9592898,3.0381072,0.0813209,43.8000006,-120.6289045,0.23388,-2.5435447e-8,0.005497,2.3457613e-6,81.3424241,89.9369648,7813.8054638,2032.0832,2.1487638,0.0225998,9.7922248,142.1350287,115.1993914,2.546118,0,0,2.4711396,0.6055765,0.3128219,0.171322,0.1214326,0.6056787,0.0584664,0.1471055,5.1256591e-5,0,0,0,0,0.001578,2.2170628,90,-12.2443008,601.4250575,8.0303757e-4,323.8788537,0.104978,2.8801077e6,10.5791,87.8996865,0.05,0.4272236,0.003563
18.0296445,2813.0978427,4193.0978427,33.086774,33.2255938,-10.0911719,10.0915041,88.0697825,0.0627638,88.0698048,89.9591676,3.0340525,0.0818819,43.8000006,-120.6289026,0.2525434,-2.5441501e-8,0.0057339,1.9604786e-6,81.2413631,89.9366453,7813.8054638,2032.0832,2.1487638,0.0225998,9.7922197,142.1064598,115.1993914,2.5434175,0,0,2.3995294,0.6057979,0.3133667,0.1710403,0.1213909,0.605917,0.0631624,0.1587746,2.9726307e-4,0,0,0,0,0.0017685,2.2129986,90,-12.255136,601.2946377,8.0289677e-4,323.8722876,0.1034366,2.8373548e6,10.5791,87.8996865,0.05,0.4278735,0.0035102
18.0796445,2814.7395712,4194.7395712,32.5824337,32.723022,-10.0830979,10.0833677,88.2213829,0.0630599,88.2214055,89.9590454,3.0300467,0.0737532,43.8000006,-120.6289008,0.2013002,-2.5441922e-8,0.0059702,5.5496603e-6,81.1359428,89.9363507,7813.8054638,2032.0832,2.1487638,0.0225998,9.7922146,142.1813235,115.1993914,2.5504941,0,0,2.3279694,0.6060329,0.313928,0.1707557,0.1213493,0.6061088,0.0502716,0.1259829,3.3049348e-4,0,0,0,0,0.0019765,2.1686123,90,-12.2658072,601.1661917,8.0275809e-4,323.8658208,0.1018773,2.7941316e6,10.5791,87.8996865,0.05,0.4285216,0.0034575
18.1296445,2816.356092,4196.356092,32.0784536,32.2209289,-10.0761258,10.0762994,88.3727989,0.0633566,88.3728217,89.9589233,3.0267263,0.0591389,43.8000006,-120.6288989,0.0914746,-2.5443131e-8,0.0061061,2.4663911e-5,81.027094,89.9360834,7813.8054638,2032.0832,2.1487638,0.0225998,9.7922097,142.3436551,115.1993914,2.5658386,0,0,2.2568152,0.6062817,0.3145052,0.1704686,0.1213079,0.6062974,0.0227727,0.056502,7.1226813e-5,0,0,0,0,0.002133,2.0909594,90,-12.2763146,601.039718,8.0262154e-4,323.8594534,0.1003031,2.7505231e6,10.5791,87.8996865,0.05,0.4291601,0.0034048
18.1796445,2817.9474227,4197.9474227,31.5748511,31.7193186,-10.0669031,10.0670918,88.5240648,0.0636537,88.5240876,89.9588012,3.0238967,0.0616483,43.8000006,-120.628897,0.1240676,-2.5441017e-8,0.0061715,1.6649618e-5,80.9166337,89.9358118,7813.8054638,2032.0832,2.1487638,0.0225998,9.7922048,142.2941628,115.1993914,2.5611603,0,0,2.1890145,0.6065769,0.3150782,0.1702305,0.1212682,0.6066058,0.030914,0.0773145,-1.645885e-4,0,0,0,0,0.0022472,2.0943196,90,-12.2866582,600.915215,8.0248709e-4,323.8531851,0.09877,2.7080595e6,10.5791,87.8996865,0.05,0.4298513,0.0033522
18.2296445,2819.5135857,4199.5135857,31.0717362,31.2182256,-10.058983,10.0591399,88.675179,0.0639513,88.6752021,89.9586791,3.0207316,0.0561952,43.8000006,-120.6288951,0.0867778,-2.5438301e-8,0.0062965,2.9404683e-5,80.8043659,89.9355261,7813.8054638,2032.0832,2.1487638,0.0225998,9.7922,142.3488231,115.1993914,2.5663272,0,0,2.1214346,0.6068979,0.315669,0.1700002,0.1212287,0.6069121,0.0215988,0.0531973,-3.1827615e-4,0,0,0,0,0.0024145,2.0576686,90,-12.2968383,600.7926812,8.0235477e-4,323.847016,0.0972188,2.6651182e6,10.5791,87.8996865,0.05,0.430628,0.0032997
18.2796445,2821.0546012,4201.0546012,30.5689346,30.7175901,-10.0531079,10.0531805,88.8261526,0.0642494,88.8261759,89.958557,3.0183736,0.0381844,43.8000006,-120.6288932,0.0710361,-2.5438426e-8,-0.006301,5.9678869e-5,80.6907817,89.9352274,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921952,142.3714005,115.1993914,2.5684613,0,0,2.053618,0.6072384,0.3162841,0.1697653,0.121189,0.6072479,0.0176722,0.0480873,-8.5795084e-5,0,0,0,0,-0.0024988,1.9536253,90,-12.3068549,600.6721148,8.0222456e-4,323.8409459,0.0956353,2.6213142e6,10.5791,87.8996865,0.05,0.4312549,0.0032472
18.3296445,2822.5704846,4202.5704846,30.0664849,30.2174248,-10.0428342,10.0429612,88.9770266,0.064548,88.97705,89.958435,3.016496,0.0505028,43.8000006,-120.6288913,0.0548827,-2.543879e-8,0.0062362,5.4269365e-5,80.5781009,89.9348655,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921906,142.3946723,115.1993914,2.5706611,0,0,1.9901647,0.6075751,0.3168808,0.1695423,0.1211519,0.6075807,0.0136468,0.032714,3.5375724e-4,0,0,0,0,0.0025267,2.0023848,90,-12.3167081,600.5535147,8.0209646e-4,323.8349749,0.0941297,2.5796623e6,10.5791,87.8996865,0.05,0.431869,0.0031947
18.3796445,2824.0612605,4204.0612605,29.5646388,29.7178123,-10.0321645,10.0323835,89.1277767,0.0648471,89.1278003,89.958313,3.0133868,0.0662808,43.8000006,-120.6288895,0.2228081,-2.5441546e-8,0.0063737,5.0977243e-6,80.4648047,89.9344304,7813.8054638,2032.0832,2.1487638,0.0225998,9.792186,142.1440148,115.1993914,2.5469675,0,0,1.9285593,0.6079213,0.3174841,0.1693216,0.1211156,0.6080145,0.0556633,0.1391798,2.4178279e-4,0,0,0,0,0.0027251,2.0710014,90,-12.3263982,600.436879,8.0197048e-4,323.8291027,0.0926373,2.5383898e6,10.5791,87.8996865,0.05,0.4325012,0.0031423
18.4296445,2825.5269555,4205.5269555,29.0632163,29.2186898,-10.0259428,10.0260856,89.2783633,0.0651467,89.2783871,89.9581911,3.0101973,0.053517,43.8000006,-120.6288876,0.10859,-2.5443349e-8,0.0065303,2.3231108e-5,80.3485279,89.9339757,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921815,142.3128011,115.1993914,2.5629221,0,0,1.8643719,0.608299,0.318131,0.1690899,0.1210781,0.6083213,0.0270404,0.0664873,-1.1075685e-4,0,0,0,0,0.0029602,1.9890334,90,-12.3359252,600.3222056,8.018466e-4,323.8233293,0.0910683,2.495039e6,10.5791,87.8996865,0.05,0.4331382,0.00309
18.4796445,2826.9675865,4206.9675865,28.562104,28.7200207,-10.0160119,10.016229,89.4288112,0.0654468,89.4288351,89.9580692,3.007624,0.0659482,43.8000006,-120.6288857,0.2540967,-2.5445352e-8,0.0065971,3.1245761e-6,80.230538,89.9335048,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921771,142.0960392,115.1993914,2.5424325,0,0,1.8046541,0.6086734,0.3187613,0.1688691,0.121043,0.6087946,0.0635313,0.1584379,4.3442346e-4,0,0,0,0,0.0031229,2.0407579,90,-12.3452893,600.2094931,8.0172484e-4,323.8176547,0.0895715,2.4536822e6,10.5791,87.8996865,0.05,0.4338117,0.0030378
18.5296445,2828.3831769,4208.3831769,28.061594,28.2218957,-10.0060391,10.0063546,89.5790973,0.0657474,89.5791214,89.9579472,3.0037205,0.0794696,43.8000006,-120.6288838,0.4200232,-2.5447206e-8,0.0068777,-2.822666e-6,80.1094311,89.9330251,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921727,141.8511846,115.1993914,2.5192874,0,0,1.7465359,0.6090598,0.3194014,0.1686498,0.1210086,0.6093889,0.1055041,0.2619023,3.2268105e-4,0,0,0,0,0.0035101,2.101297,90,-12.3544906,600.0987398,8.0160518e-4,323.8120787,0.0880825,2.4125577e6,10.5791,87.8996865,0.05,0.4344178,0.0029856
18.5796445,2829.773752,4209.773752,27.561466,27.724244,-9.9994746,9.9997313,89.7291854,0.0660485,89.7292097,89.9578253,2.9998827,0.0716568,43.8000006,-120.628882,0.3572614,-2.5444406e-8,0.0071546,-1.0103837e-6,79.9830616,89.932548,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921684,141.9423981,115.1993914,2.5279094,0,0,1.6861759,0.6094772,0.3200822,0.1684216,0.1209734,0.6097161,0.0895783,0.2229809,3.7146034e-4,0,0,0,0,0.0039359,2.0457674,90,-12.3635294,599.9899436,8.0148763e-4,323.8066012,0.0865316,2.3697563e6,10.5791,87.8996865,0.05,0.4350388,0.0029334
18.6296445,2831.1393283,4211.1393283,27.0616279,27.2270385,-9.9944592,9.9946118,89.8790951,0.0663501,89.8791195,89.9577034,2.9966512,0.0552288,43.8000006,-120.6288801,0.1877053,-2.5441862e-8,0.0073447,1.0566323e-5,79.8523873,89.9320689,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921642,142.1919048,115.1993914,2.5514943,0,0,1.6256512,0.6099186,0.3207906,0.1681898,0.1209382,0.609985,0.046839,0.115192,-4.6614492e-4,0,0,0,0,0.0043036,1.9385164,90,-12.3724056,599.8831033,8.0137219e-4,323.8012222,0.0849532,2.3262178e6,10.5791,87.8996865,0.05,0.4357165,0.0028813
18.6796445,2832.4799189,4212.4799189,26.5620583,26.7302743,-9.9868324,9.9869907,90.0288637,0.0666523,90.0288884,89.9575814,2.994098,0.0562277,43.8000006,-120.6288782,0.2177762,-2.5442263e-8,0.0074357,7.8266732e-6,79.7193873,89.9316046,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921601,142.1465523,115.1993914,2.5472073,0,0,1.5687994,0.6103613,0.3214901,0.1679663,0.1209049,0.6104507,0.0543869,0.1344032,-2.7600097e-4,0,0,0,0,0.0045736,1.9281182,90,-12.3811195,599.7782179,8.0125885e-4,323.7959416,0.0834299,2.284206e6,10.5791,87.8996865,0.05,0.4363478,0.0028293
18.7296445,2833.7955422,4213.7955422,26.0629496,26.2340109,-9.977908,9.9781262,90.1784925,0.066955,90.1785173,89.9574595,2.9909844,0.0659923,43.8000006,-120.6288764,0.3606377,-2.5440719e-8,0.007621,-1.8490995e-7,79.5840004,89.931144,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921561,141.9350813,115.1993914,2.5272178,0,0,1.514443,0.6108113,0.3221907,0.1677478,0.1208728,0.6110552,0.0904242,0.2237746,3.1756677e-4,0,0,0,0,0.0049811,1.9697783,90,-12.389671,599.6752858,8.0114761e-4,323.7907594,0.0819383,2.2430762e6,10.5791,87.8996865,0.05,0.436954,0.0027773
18.7796445,2835.0862208,4215.0862208,25.5642629,25.7382357,-9.9694887,9.9697586,90.3279562,0.0672581,90.3279812,89.9573376,2.9875139,0.0733647,43.8000006,-120.6288745,0.4818246,-2.5443346e-8,0.0078672,-3.4364351e-6,79.4447002,89.9306769,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921521,141.756941,115.1993914,2.5103789,0,0,1.4609707,0.6112796,0.3229094,0.1675289,0.1208412,0.6117132,0.1212167,0.298364,1.9066548e-4,0,0,0,0,0.0055076,1.9988701,90,-12.3980604,599.5743054,8.0103847e-4,323.7856754,0.0804422,2.2018407e6,10.5791,87.8996865,0.05,0.4375537,0.0027254
18.8296445,2836.3519754,4216.3519754,25.0659884,25.2429456,-9.9618642,9.9621586,90.4772371,0.0675619,90.4772624,89.9572157,2.9837101,0.0765926,43.8000006,-120.6288726,0.5556486,-2.5445729e-8,0.0081702,-4.562424e-6,79.3004096,89.9302167,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921482,141.6487414,115.1993914,2.5001512,0,0,1.4079466,0.6117693,0.3236506,0.1673087,0.12081,0.6123447,0.1400733,0.3442656,4.1039897e-4,0,0,0,0,0.0061692,2.0046101,90,-12.4062878,599.4752749,8.0093144e-4,323.7806896,0.0789347,2.1603087e6,10.5791,87.8996865,0.05,0.4381453,0.0026736
18.8796445,2837.5928252,4217.5928252,24.5680446,24.7481193,-9.9567436,9.9569593,90.6263281,0.0678661,90.6263535,89.9570937,2.9800323,0.0655368,43.8000006,-120.6288708,0.4350986,-2.5449051e-8,0.0084602,-1.0989089e-6,79.1506185,89.9297616,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921444,141.8237173,115.1993914,2.516691,0,0,1.3533362,0.6122952,0.3244357,0.1670812,0.1207783,0.6126501,0.1093116,0.2684055,-5.9614387e-5,0,0,0,0,0.0068845,1.9222297,90,-12.4143534,599.378193,8.008265e-4,323.7758019,0.0773757,2.1173823e6,10.5791,87.8996865,0.05,0.4390545,0.0026218
18.9296445,2838.8087833,4218.8087833,24.0703226,24.2537306,-9.9514573,9.9516183,90.7752538,0.0681709,90.7752794,89.9569717,2.9770826,0.0566047,43.8000006,-120.6288689,0.3342547,-2.5448411e-8,0.0086455,3.8774475e-6,78.9965736,89.929309,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921407,141.9709314,115.1993914,2.5306066,0,0,1.3002218,0.6128398,0.3252373,0.1668551,0.1207474,0.6130502,0.0837365,0.2046411,-2.5489113e-5,0,0,0,0,0.0074868,1.849109,90,-12.4222571,599.2830586,8.0072367e-4,323.7710122,0.0758233,2.0746542e6,10.5791,87.8996865,0.05,0.4399081,0.00257
18.9796445,2839.9998628,4219.9998628,23.572912,23.759809,-9.9447667,9.9449286,90.9240376,0.0684762,90.9240633,89.9568498,2.9742802,0.0567403,43.8000006,-120.6288671,0.3634645,-2.5446442e-8,0.0088143,3.2816134e-6,78.8394464,89.928846,7813.8054638,2032.0832,2.1487638,0.0225998,9.792137,141.9272982,115.1993914,2.5264821,0,0,1.2497278,0.6133929,0.3260408,0.1666344,0.1207178,0.6136417,0.091126,0.2219599,-2.3780385e-4,0,0,0,0,0.0081034,1.8319769,90,-12.4299991,599.1898706,8.0062293e-4,323.7663205,0.0743064,2.0329094e6,10.5791,87.8996865,0.05,0.4405347,0.0025184
19.0296445,2841.1660801,4221.1660801,23.0758319,23.2663638,-9.9389419,9.9390817,91.0726803,0.068782,91.0727063,89.9567278,2.971475,0.0527143,43.8000006,-120.6288652,0.3282509,-2.5446012e-8,0.0089899,6.6611182e-6,78.679171,89.9283889,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921334,141.978388,115.1993914,2.5313114,0,0,1.1995487,0.613974,0.326874,0.1664116,0.1206885,0.6141774,0.0822137,0.1993292,3.8464685e-5,0,0,0,0,0.0087887,1.7859187,90,-12.4375795,599.0986278,8.0052429e-4,323.7617268,0.0727731,1.990732e6,10.5791,87.8996865,0.05,0.4411233,0.0024668
19.0796445,2842.3074502,4222.3074502,22.5790141,22.7733817,-9.9336563,9.9337653,91.2211909,0.0690883,91.2212171,89.9566058,2.9690134,0.04654,43.8000006,-120.6288634,0.2534229,-2.5445011e-8,0.0091187,1.5611199e-5,78.5161311,89.9279285,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921299,142.0880877,115.1993914,2.5416809,0,0,1.1500312,0.6145823,0.3277349,0.1661877,0.1206596,0.614704,0.0633371,0.1512742,4.2208652e-4,0,0,0,0,0.0094386,1.7222058,90,-12.4449984,599.009329,8.0042774e-4,323.757231,0.0712299,1.9483009e6,10.5791,87.8996865,0.05,0.4417284,0.0024153
19.1296445,2843.4239862,4223.4239862,22.0824765,22.2808746,-9.927524,9.9276299,91.3695845,0.0693952,91.3696109,89.9564839,2.9667505,0.0458517,43.8000006,-120.6288615,0.2678535,-2.5445458e-8,0.0092231,1.585564e-5,78.3510563,89.9274603,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921265,142.0661148,115.1993914,2.5396039,0,0,1.1024629,0.6152054,0.3286061,0.1659675,0.1206317,0.6153414,0.0669689,0.1602636,3.9508298e-4,0,0,0,0,0.0100819,1.693521,90,-12.4522559,598.9219731,8.0033329e-4,323.7528329,0.0697102,1.9065223e6,10.5791,87.8996865,0.05,0.4424095,0.0023638
19.1796445,2844.5157033,4224.5157033,21.5862651,21.7888617,-9.9209085,9.9210269,91.5178635,0.0697026,91.51789,89.9563619,2.9643976,0.0484687,43.8000006,-120.6288597,0.3438946,-2.5443907e-8,0.0093481,1.0276723e-5,78.1839551,89.9269742,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921232,141.9534148,115.1993914,2.5289508,0,0,1.0565101,0.6158468,0.329492,0.16575,0.1206048,0.6160705,0.0861624,0.2066987,-2.7312767e-4,0,0,0,0,0.0108189,1.6869243,90,-12.4593521,598.8365591,8.0024094e-4,323.7485326,0.0682063,1.8651928e6,10.5791,87.8996865,0.05,0.4431586,0.0023124
19.2296445,2845.5826184,4225.5826184,21.090406,21.2973562,-9.9127386,9.9129207,91.6660201,0.0700105,91.6660468,89.95624,2.9617826,0.0600925,43.8000006,-120.6288578,0.5964347,-2.5443982e-8,0.0095196,-3.1102064e-7,78.0142882,89.9264908,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921199,141.5841163,115.1993914,2.4940425,0,0,1.0134702,0.6164933,0.3303749,0.1655393,0.1205792,0.6171603,0.1504913,0.3632161,4.563379e-4,0,0,0,0,0.0117154,1.7455843,90,-12.466287,598.7530855,8.0015068e-4,323.7443301,0.0667482,1.825127e6,10.5791,87.8996865,0.05,0.4438116,0.0022611
19.2796445,2846.6247514,4226.6247514,20.5949752,20.8063815,-9.9052594,9.9054968,91.8140277,0.0703189,91.8140546,89.9561181,2.9584639,0.0685809,43.8000006,-120.628856,0.8068529,-2.5444302e-8,0.0098031,-4.0533892e-6,77.8404866,89.9260042,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921167,141.2803728,115.1993914,2.4653308,0,0,0.9711692,0.6171699,0.3312885,0.1653275,0.120554,0.6183816,0.2047722,0.4914107,-2.0490026e-4,0,0,0,0,0.0129889,1.7835309,90,-12.4730609,598.6715508,8.0006251e-4,323.7402251,0.0652803,1.7848044e6,10.5791,87.8996865,0.05,0.4444501,0.0022098
19.3296445,2847.6421214,4227.6421214,20.0998961,20.3159253,-9.8969957,9.8973348,91.9618624,0.0706279,91.9618895,89.9559961,2.9548266,0.0819346,43.8000006,-120.6288541,1.1302675,-2.5446215e-8,0.0101385,-7.3939093e-6,77.6611648,89.9255251,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921135,140.8209074,115.1993914,2.4218994,0,0,0.9315024,0.6178586,0.3322084,0.1651204,0.1205299,0.6202077,0.2894145,0.6860971,-4.3472884e-4,0,0,0,0,0.0145257,1.8592716,90,-12.4796738,598.5919536,7.9997643e-4,323.7362177,0.0638432,1.74534e6,10.5791,87.8996865,0.05,0.4450508,0.0021586
19.3796445,2848.6347487,4228.6347487,19.6052534,19.8260107,-9.8897501,9.8901627,92.109494,0.0709373,92.1095213,89.9558742,2.9503794,0.0903376,43.8000006,-120.6288523,1.3753768,-2.5444863e-8,0.0105936,-8.6782673e-6,77.4746703,89.9250678,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921105,140.4781318,115.1993914,2.3894982,0,0,0.8919986,0.6185842,0.3331674,0.1649108,0.120506,0.6220317,0.3545373,0.8307606,3.4981352e-5,0,0,0,0,0.0166083,1.9016894,90,-12.4861259,598.5142922,7.9989244e-4,323.7323077,0.0623872,1.7053677e6,10.5791,87.8996865,0.05,0.4481643,0.0021075
19.4296445,2849.6026517,4229.6026517,19.1109229,19.3366219,-9.8829192,9.8833957,92.2568988,0.0712473,92.2569263,89.9557522,2.9457718,0.0970489,43.8000006,-120.6288505,1.6032589,-2.5440439e-8,0.0110743,-9.3320879e-6,77.2797331,89.9246372,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921075,140.1636506,115.1993914,2.3597715,0,0,0.8533214,0.619341,0.3341574,0.1647011,0.1204826,0.623987,0.4158364,0.9624564,2.6494548e-4,0,0,0,0,0.0190302,1.9339016,90,-12.4924172,598.4385651,7.9981053e-4,323.7284952,0.0609278,1.665316e6,10.5791,87.8996865,0.05,0.4490987,0.0020564
19.4796445,2850.5458475,4230.5458475,18.6169804,18.8477813,-9.8743102,9.8749683,92.4040604,0.0715578,92.4040881,89.9556301,2.9405617,0.1140094,43.8000006,-120.6288486,2.0711338,-2.544077e-8,0.0116383,-1.0986057e-5,77.0754888,89.9242432,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921046,139.5311129,115.1993914,2.2999803,0,0,0.8195367,0.620092,0.3351299,0.1645013,0.1204608,0.6277028,0.5439807,1.2289634,3.2936321e-4,0,0,0,0,0.0220126,2.0463291,90,-12.498548,598.3647711,7.9973072e-4,323.7247799,0.0595361,1.6271274e6,10.5791,87.8996865,0.05,0.4500288,0.0020054
19.5296445,2851.4643569,4231.4643569,18.1234426,18.3594996,-9.8689776,9.8696317,92.5509398,0.0718687,92.5509677,89.955508,2.9346302,0.1136253,43.8000006,-120.6288468,2.1841775,-2.5438394e-8,0.0122965,-1.0747349e-5,76.8600722,89.9238848,7813.8054638,2032.0832,2.1487638,0.0225998,9.7921018,139.380327,115.1993914,2.2857271,0,0,0.781061,0.6209277,0.3362015,0.1642881,0.1204381,0.6293624,0.5753915,1.2891768,2.4427304e-5,0,0,0,0,0.0258491,2.0315817,90,-12.5045183,598.2929085,7.9965299e-4,323.7211619,0.0580486,1.5863284e6,10.5791,87.8996865,0.05,0.4509502,0.0019545
19.5796445,2852.3581937,4232.3581937,17.6300387,17.871758,-9.8678787,9.8683035,92.697536,0.0721802,92.6975641,89.9553859,2.929415,0.0915687,43.8000006,-120.628845,1.785865,-2.5439877e-8,0.0128643,-7.1553677e-6,76.6334125,89.9235566,7813.8054638,2032.0832,2.1487638,0.0225998,9.7920991,139.9133249,115.1993914,2.3361093,0,0,0.7358011,0.6218822,0.337413,0.1640553,0.1204139,0.6276262,0.4654579,1.0574436,-7.227689e-5,0,0,0,0,0.0299458,1.8448562,90,-12.5103283,598.2229763,7.9957734e-4,323.7176411,0.0564228,1.5417632e6,10.5791,87.8996865,0.05,0.4518756,0.0019037
19.6296445,2853.2273612,4233.2273612,17.1366853,17.38457,-9.8649383,9.8652669,92.8439008,0.0724921,92.8439291,89.9552637,2.925285,0.0805164,43.8000006,-120.6288432,1.6155931,-2.5434958e-8,0.0132913,-3.9817938e-6,76.3979053,89.9232466,7813.8054638,2032.0832,2.1487638,0.0225998,9.7920964,140.1445524,115.1993914,2.3579663,0,0,0.695516,0.6228425,0.338619,0.1638322,0.1203913,0.6275845,0.4191382,0.9545068,-7.8199341e-5,0,0,0,0,0.0338127,1.7363331,90,-12.5159778,598.1549742,7.9950378e-4,323.7142174,0.0548614,1.4989695e6,10.5791,87.8996865,0.05,0.4528209,0.001853
19.6796445,2854.0718665,4234.0718665,16.6435786,16.8979882,-9.8587103,9.8590926,92.9900635,0.0728045,92.990092,89.9551415,2.9211811,0.0868302,43.8000006,-120.6288413,1.8987442,-2.5437649e-8,0.0137175,-5.2930655e-6,76.154893,89.9229488,7813.8054638,2032.0832,2.1487638,0.0225998,9.7920938,139.7598411,115.1993914,2.321601,0,0,0.6621544,0.6237701,0.3397729,0.1636263,0.120371,0.6302519,0.4963623,1.1144987,-4.5479984e-4,0,0,0,0,0.0379881,1.7708679,90,-12.5214671,598.0889015,7.9943231e-4,323.7108909,0.053419,1.4594377e6,10.5791,87.8996865,0.05,0.463742,0.0018024
19.7296445,2854.8917249,4234.8917249,16.1508083,16.4120475,-9.8525077,9.8529513,93.1360096,0.0731174,93.1360383,89.9550194,2.9166237,0.0934899,43.8000007,-120.6288395,2.2160049,-2.5434795e-8,0.0142049,-6.2602981e-6,75.903658,89.9226649,7813.8054638,2032.0832,2.1487638,0.0225998,9.7920913,139.3360586,115.1993914,2.2815426,0,0,0.630224,0.6247326,0.3409592,0.163422,0.1203513,0.6334562,0.5842223,1.2896893,-2.1578759e-4,0,0,0,0,0.043013,1.809984,90,-12.5267962,598.0247573,7.9936291e-4,323.7076615,0.0519859,1.4201697e6,10.5791,87.8996865,0.05,0.4645002,0.0017519
19.7796445,2855.6869519,4235.6869519,15.6583134,15.9267657,-9.8475092,9.8479673,93.2817224,0.0734307,93.2817513,89.9548972,2.9118871,0.0949846,43.8000007,-120.6288377,2.4091624,-2.5434345e-8,0.0147157,-6.0008225e-6,75.6433883,89.9224016,7813.8054638,2032.0832,2.1487638,0.0225998,9.7920888,139.0815142,115.1993914,2.2574815,0,0,0.5980386,0.6263169,0.3427718,0.1632133,0.1203318,0.636568,0.6383983,1.3924502,1.686555e-4,0,0,0,0,0.0488813,1.8054347,90,-12.5319652,597.9625401,7.992956e-4,323.7045291,0.0505197,1.3800083e6,10.5791,87.8996865,0.05,0.4651653,0.0017015
19.8296445,2856.4575601,4236.4575601,15.1660558,15.4421699,-9.8427186,9.8431871,93.4271975,0.0737445,93.4272266,89.954775,2.9071231,0.0960422,43.8000007,-120.6288359,2.606007,-2.5436879e-8,0.0152298,-5.7414724e-6,75.3738884,89.9221546,7813.8054638,2032.0832,2.1487638,0.0225998,9.7920865,138.8249311,115.1993914,2.2332277,0,0,0.566844,0.6281002,0.3447303,0.1630571,0.1203128,0.6400265,0.6941443,1.4950669,2.8494855e-4,0,0,0,0,0.0555335,1.7968759,90,-12.5369741,597.902249,7.9923037e-4,323.7014937,0.0490539,1.339865e6,10.5791,87.8996865,0.05,0.4657738,0.0016512
