# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
94.666,352.101,352.101,-21.603,21.603,0.023,0.023,-2.421,0.012,2.421,270.264192,0.006,1.305e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.534,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.711,972,0.001184,339.002,0.064,2.512e6,10.6,90,0.5,0.206,0.003
95.166,341.302,341.302,-21.591,21.591,0.023,0.023,-2.418,0.012,2.418,270.264192,0.006,1.301e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.534,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.782,973.2,0.001186,339.045,0.064,2.513e6,10.6,90,0.5,0.206,0.003
95.666,330.509,330.509,-21.58,21.58,0.023,0.023,-2.415,0.012,2.415,270.264192,0.006,1.298e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.534,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.852,974.5,0.001187,339.087,0.064,2.514e6,10.6,90,0.5,0.206,0.003
96.166,319.722,319.722,-21.569,21.569,0.023,0.023,-2.412,0.012,2.412,270.3214877,0.006,1.294e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.533,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.922,975.8,0.001188,339.13,0.064,2.515e6,10.6,90,0.5,0.206,0.003
96.666,308.941,308.941,-21.557,21.557,0.023,0.023,-2.409,0.012,2.409,270.3214877,0.006,1.29e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.533,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.992,977,0.001189,339.172,0.064,2.516e6,10.6,90,0.5,0.206,0.003
97.166,298.165,298.165,-21.546,21.546,0.023,0.023,-2.406,0.012,2.406,270.3214877,0.006,1.286e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.533,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.062,978.3,0.001191,339.214,0.064,2.516e6,10.6,90,0.001,0.206,0.003
97.167,298.143,298.143,-21.546,21.546,74.24,74.24,-2.406,0.012,2.406,270.3214877,0.006,0.021,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,552.565,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.062,978.3,0.001191,339.215,0.064,2.516e6,10.6,90,0.013,0.206,0.003
97.18,297.86,297.86,-20.546,20.546,66.623,66.623,-2.405,0.012,2.405,270.3214877,0.006,0.019,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,502.477,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.064,978.3,0.001191,339.216,0.061,2.4e6,10.6,90,0.015,0.206,0.003
97.195,297.559,297.559,-19.546,19.546,59.367,59.367,-2.405,0.012,2.405,270.3214877,0.006,0.017,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,454.768,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.066,978.4,0.001191,339.217,0.058,2.283e6,10.6,90,0.017,0.206,0.003
97.212,297.238,297.238,-18.546,18.546,52.474,52.474,-2.405,0.012,2.405,270.3214877,0.005,0.015,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,409.438,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.068,978.4,0.001191,339.218,0.055,2.166e6,10.6,90,0.019,0.206,0.002
97.231,296.894,296.894,-17.546,17.546,45.942,45.942,-2.405,0.012,2.405,270.3214877,0.005,0.013,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,366.486,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.07,978.4,0.001191,339.219,0.052,2.05e6,10.6,90,0.022,0.207,0.002
97.253,296.523,296.523,-16.546,16.546,39.772,39.772,-2.405,0.012,2.405,270.3214877,0.005,0.012,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,325.914,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.073,978.5,0.001191,339.221,0.049,1.933e6,10.6,90,0.025,0.207,0.002
97.278,296.12,296.12,-15.546,15.546,33.964,33.964,-2.405,0.012,2.405,270.3214877,0.004,0.01,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,287.72,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.075,978.5,0.001191,339.222,0.046,1.816e6,10.6,90,0.029,0.207,0.002
97.307,295.677,295.677,-14.546,14.546,28.517,28.517,-2.405,0.012,2.405,270.3214877,0.004,0.009,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,251.906,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.078,978.6,0.001191,339.224,0.043,1.699e6,10.6,90,0.035,0.207,0.002
97.342,295.184,295.184,-13.546,13.546,23.433,23.433,-2.405,0.012,2.405,270.3214877,0.004,0.007,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,218.471,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.081,978.6,0.001191,339.226,0.04,1.582e6,10.6,90,0.043,0.207,0.002
97.385,294.627,294.627,-12.546,12.546,18.71,18.71,-2.405,0.012,2.405,270.3214877,0.003,0.006,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,187.415,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.085,978.7,0.001191,339.228,0.037,1.466e6,10.6,90,0.053,0.207,0.002
97.439,293.984,293.984,-11.546,11.546,14.349,14.349,-2.404,0.012,2.404,270.3214877,0.003,0.005,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,158.739,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.089,978.8,0.001191,339.231,0.034,1.349e6,10.6,90,0.07,0.207,0.001
97.508,293.214,293.214,-10.546,10.546,10.35,10.35,-2.404,0.012,2.404,270.3214877,0.003,0.004,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,132.443,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.094,978.9,0.001191,339.234,0.031,1.232e6,10.6,90,0.097,0.207,0.001
97.605,292.243,292.243,-9.546,9.546,6.713,6.713,-2.404,0.012,2.404,270.3214877,0.002,0.003,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,108.526,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.1,979,0.001191,339.238,0.028,1.115e6,10.6,90,0.149,0.207,0.001
97.754,290.896,290.896,-8.546,8.546,3.438,3.438,-2.404,0.012,2.404,270.3214877,0.002,0.002,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,86.991,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.109,979.1,0.001192,339.243,0.025,9.987e5,10.6,90,0.291,0.207,0.001
98.045,288.555,288.555,-7.546,7.546,0.525,0.525,-2.403,0.012,2.403,270.3214877,0.001,9.281e-4,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,67.839,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.124,979.4,0.001192,339.252,0.022,8.82e5,10.6,90,0.366,0.207,9.661e-4
98.41,285.831,285.831,-7.354,7.354,0.009,0.009,-2.403,0.012,2.403,270.3214877,0.001,4.526e-4,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.446,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.142,979.7,0.001192,339.263,0.022,8.597e5,10.6,90,0.375,0.207,9.415e-4
98.786,283.072,283.072,-7.35,7.35,0.003,0.003,-2.402,0.012,2.402,270.3214877,8.763e-4,2.265e-4,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.16,980.1,0.001192,339.274,0.022,8.595e5,10.6,90,0.375,0.208,9.411e-4
99.161,280.314,280.314,-7.349,7.349,0.003,0.003,-2.402,0.012,2.402,270.3214877,7.913e-4,1.135e-4,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.178,980.4,0.001193,339.285,0.022,8.596e5,10.6,90,0.375,0.208,9.41e-4
99.536,277.557,277.557,-7.348,7.348,0.003,0.003,-2.402,0.012,2.402,270.3214877,7.487e-4,5.702e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.196,980.7,0.001193,339.296,0.022,8.597e5,10.6,90,0.375,0.208,9.408e-4
99.911,274.801,274.801,-7.347,7.347,0.003,0.003,-2.401,0.012,2.401,270.3214877,7.273e-4,2.877e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.214,981,0.001193,339.306,0.022,8.597e5,10.6,90,0.375,0.208,9.407e-4
100.286,272.045,272.045,-7.346,7.346,0.003,0.003,-2.401,0.012,2.401,270.3214877,7.165e-4,1.464e-5,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.232,981.3,0.001194,339.317,0.022,8.598e5,10.6,90,0.375,0.208,9.406e-4
100.661,269.29,269.29,-7.345,7.345,0.003,0.003,-2.401,0.012,2.401,270.3214877,7.11e-4,7.57e-6,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.25,981.7,0.001194,339.328,0.022,8.599e5,10.6,90,0.375,0.208,9.405e-4
101.036,266.535,266.535,-7.344,7.344,0.003,0.003,-2.401,0.012,2.401,270.3214877,7.082e-4,4.036e-6,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.268,982,0.001194,339.339,0.022,8.599e5,10.6,90,0.375,0.208,9.403e-4
101.411,263.782,263.782,-7.343,7.343,0.003,0.003,-2.4,0.012,2.4,270.3214877,7.067e-4,2.269e-6,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.285,982.3,0.001195,339.35,0.022,8.6e5,10.6,90,0.375,0.208,9.402e-4
101.786,261.029,261.029,-7.342,7.342,0.003,0.003,-2.4,0.012,2.4,270.3214877,7.058e-4,1.385e-6,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.303,982.6,0.001195,339.361,0.022,8.601e5,10.6,90,0.375,0.208,9.401e-4
102.161,258.277,258.277,-7.342,7.342,0.003,0.003,-2.4,0.012,2.4,270.3214877,7.053e-4,9.425e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.402,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.321,983,0.001195,339.372,0.022,8.602e5,10.6,90,0.375,0.208,9.4e-4
102.536,255.525,255.525,-7.341,7.341,0.003,0.003,-2.4,0.012,2.4,270.3214877,7.049e-4,7.212e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.339,983.3,0.001196,339.382,0.022,8.602e5,10.6,90,0.375,0.208,9.398e-4
102.911,252.775,252.775,-7.34,7.34,0.003,0.003,-2.399,0.012,2.399,270.3214877,7.047e-4,6.103e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.357,983.6,0.001196,339.393,0.022,8.603e5,10.6,90,0.375,0.208,9.397e-4
103.285,250.025,250.025,-7.339,7.339,0.003,0.003,-2.399,0.012,2.399,270.3214877,7.044e-4,5.546e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.375,983.9,0.001196,339.404,0.022,8.604e5,10.6,90,0.375,0.209,9.396e-4
103.66,247.276,247.276,-7.338,7.338,0.003,0.003,-2.399,0.012,2.399,270.3214877,7.042e-4,5.266e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.393,984.2,0.001197,339.415,0.022,8.605e5,10.6,90,0.375,0.209,9.395e-4
104.035,244.527,244.527,-7.337,7.337,0.003,0.003,-2.399,0.012,2.399,270.3214877,7.04e-4,5.124e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.411,984.6,0.001197,339.426,0.022,8.605e5,10.6,90,0.375,0.209,9.393e-4
104.409,241.779,241.779,-7.336,7.336,0.003,0.003,-2.398,0.012,2.398,270.3214877,7.039e-4,5.051e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.428,984.9,0.001197,339.437,0.022,8.606e5,10.6,90,0.374,0.209,9.392e-4
104.784,239.032,239.032,-7.335,7.335,0.003,0.003,-2.398,0.012,2.398,270.3214877,7.037e-4,5.013e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.446,985.2,0.001198,339.447,0.022,8.607e5,10.6,90,0.374,0.209,9.391e-4
105.158,236.286,236.286,-7.334,7.334,0.003,0.003,-2.398,0.012,2.398,270.3214877,7.035e-4,4.991e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.464,985.5,0.001198,339.458,0.022,8.607e5,10.6,90,0.374,0.209,9.39e-4
105.532,233.541,233.541,-7.333,7.333,0.003,0.003,-2.397,0.012,2.397,270.3214877,7.033e-4,4.979e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.482,985.9,0.001198,339.469,0.022,8.608e5,10.6,90,0.374,0.209,9.389e-4
105.907,230.796,230.796,-7.332,7.332,0.003,0.003,-2.397,0.012,2.397,270.3214877,7.031e-4,4.971e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.5,986.2,0.001199,339.48,0.022,8.609e5,10.6,90,0.374,0.209,9.387e-4
106.281,228.052,228.052,-7.331,7.331,0.003,0.003,-2.397,0.012,2.397,270.3214877,7.029e-4,4.965e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.518,986.5,0.001199,339.491,0.022,8.61e5,10.6,90,0.374,0.209,9.386e-4
106.655,225.308,225.308,-7.33,7.33,0.003,0.003,-2.397,0.012,2.397,270.3214877,7.027e-4,4.96e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.535,986.8,0.001199,339.501,0.022,8.61e5,10.6,90,0.374,0.209,9.385e-4
107.03,222.566,222.566,-7.329,7.329,0.003,0.003,-2.396,0.012,2.396,270.3214877,7.025e-4,4.955e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.791,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.553,987.1,0.001199,339.512,0.022,8.611e5,10.6,90,0.374,0.209,9.384e-4
107.404,219.824,219.824,-7.328,7.328,0.003,0.003,-2.396,0.012,2.396,270.3214877,7.024e-4,4.951e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.571,987.5,0.0012,339.523,0.022,8.612e5,10.6,90,0.374,0.209,9.382e-4
107.778,217.082,217.082,-7.327,7.327,0.003,0.003,-2.396,0.012,2.396,270.3214877,7.022e-4,4.947e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.589,987.8,0.0012,339.534,0.022,8.612e5,10.6,90,0.374,0.21,9.381e-4
108.152,214.342,214.342,-7.326,7.326,0.003,0.003,-2.396,0.012,2.396,270.3214877,7.02e-4,4.943e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.607,988.1,0.0012,339.545,0.022,8.613e5,10.6,90,0.374,0.21,9.38e-4
108.526,211.602,211.602,-7.325,7.325,0.003,0.003,-2.395,0.012,2.395,270.3214877,7.018e-4,4.939e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.625,988.4,0.001201,339.555,0.022,8.614e5,10.6,90,0.374,0.21,9.379e-4
108.9,208.863,208.863,-7.324,7.324,0.003,0.003,-2.395,0.012,2.395,270.3214877,7.016e-4,4.935e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.642,988.8,0.001201,339.566,0.022,8.615e5,10.6,90,0.374,0.21,9.377e-4
109.274,206.125,206.125,-7.323,7.323,0.003,0.003,-2.395,0.012,2.395,270.3214877,7.014e-4,4.931e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.66,989.1,0.001201,339.577,0.022,8.615e5,10.6,90,0.374,0.21,9.376e-4
109.648,203.387,203.387,-7.322,7.322,0.003,0.003,-2.395,0.012,2.395,270.3214877,7.013e-4,4.928e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.678,989.4,0.001202,339.588,0.022,8.616e5,10.6,90,0.374,0.21,9.375e-4
110.021,200.65,200.65,-7.321,7.321,0.003,0.003,-2.394,0.012,2.394,270.3214877,7.011e-4,4.924e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.696,989.7,0.001202,339.599,0.022,8.617e5,10.6,90,0.374,0.21,9.374e-4
110.395,197.914,197.914,-7.32,7.32,0.003,0.003,-2.394,0.012,2.394,270.3214877,7.009e-4,4.92e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.403,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.714,990,0.001202,339.609,0.022,8.617e5,10.6,90,0.374,0.21,9.373e-4
110.769,195.179,195.179,-7.319,7.319,0.003,0.003,-2.394,0.012,2.394,270.3214877,7.007e-4,4.916e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.404,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.731,990.4,0.001203,339.62,0.022,8.618e5,10.6,90,0.374,0.21,9.371e-4
111.142,192.444,192.444,-7.318,7.318,0.003,0.003,-2.394,0.012,2.394,270.3214877,7.005e-4,4.912e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.404,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.749,990.7,0.001203,339.631,0.022,8.619e5,10.6,90,0.374,0.21,9.37e-4
111.516,189.71,189.71,-7.317,7.317,0.003,0.003,-2.393,0.012,2.393,270.3214877,7.003e-4,4.908e-7,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.792,0,108.4,-10.248,0,0,64.404,227.448,0,227.448,0,227.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,13.767,991,0.001203,339.642,0.022,8.62e5,10.6,90,0.374,0.21,9.369e-4
