# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s
208.3520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.3980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.4440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.4900,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.5360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.5810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.6310,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.6760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.7230,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.7690,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.8150,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.8640,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.9100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
208.9600,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.0050,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.0510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.0960,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.1420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.1880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.2340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.2830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.3280,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.3730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.4190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.4650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.5090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.5550,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.6010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.6500,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.6960,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.7420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.7880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.8340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.8800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.9260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
209.9790,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.0250,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.0710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.1170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.1630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.2100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.2560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.3050,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.3520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.3980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.4440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.4890,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.5350,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.5800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.6300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.6760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.7220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.7670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.8130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.8590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.9050,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.9510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
210.9990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.0450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.0920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.1380,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.1840,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.2300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.2760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.3260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.3720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.4170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.4640,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.5100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.5560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.6020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.6520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.6980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.7430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.7880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.8340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.8800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.9250,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
211.9710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.0200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.0660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.1110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.1570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.2030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.2480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.2940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.3430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.3910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.4370,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.4830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.5290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.5750,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.6210,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.6700,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.7150,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.7620,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.8070,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.8540,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.8990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.9460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
212.9920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.0420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.0880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.1350,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.1810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.2270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.2730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.3190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.3670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.4140,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.4600,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.5060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.5520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.5980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.6440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.6930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.7400,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.7860,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.8320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.8780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.9240,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
213.9700,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.0160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.0650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.1110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.1570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.2020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.2480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.2940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.3400,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.3890,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.4340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.4790,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.5260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.5720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.6170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.6630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.7140,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.7590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.8040,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.8490,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.8950,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.9410,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
214.9870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.0320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.0810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.1270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.1730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.2190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.2650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.3110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.3570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.4060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.4520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.4980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.5440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.5900,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.6360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.6820,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.7310,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.7770,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.8250,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.8710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.9160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
215.9630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.0090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.0570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.1020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.1490,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.1940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.2400,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.2860,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.3320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.3780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.4270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.4730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.5180,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.5650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.6110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.6570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.7030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.7510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.7970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.8440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.8900,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.9360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
216.9820,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.0280,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.0770,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.1230,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.1690,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.2150,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.2600,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.3060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.3510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.3970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.4560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.5010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.5470,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.5920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.6380,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.6830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.7290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.7780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.8230,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.8690,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.9160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
217.9620,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.0080,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.0540,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.1020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.1480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.1950,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.2410,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.2870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.3330,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.3780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.4250,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.4740,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.5200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.5660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.6120,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.6570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.7030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.7500,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.8000,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.8460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.8920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.9380,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
218.9830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.0300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.0760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.1250,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.1700,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.2170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.2640,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.3100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.3570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.4030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.4490,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.4990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.5450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.5910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.6360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.6830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.7290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.7750,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.8230,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.8690,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.9140,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
219.9600,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.0050,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.0520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.0980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.1480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.1930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.2390,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.2850,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.3310,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.3770,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.4220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.4680,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.5170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.5620,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.6090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.6550,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.7010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.7460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.7930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.8420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.8880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.9340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
220.9800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.0260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.0710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.1180,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.1680,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.2140,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.2590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.3060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.3520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.3980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.4440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.4890,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.5390,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.5840,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.6300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.6770,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.7230,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.7700,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.8160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.8660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.9120,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
221.9570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
222.0030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
