# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s],# Roll [deg],# Relative Roll [deg],# Pitch (x) [deg],# Pitch (y) [deg],# Pitch (from vertical) [deg]
12105.1430,1390.41,10.41,-0.54,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.2060,1390.40,10.40,-0.08,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.2720,1390.41,10.41,0.05,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.3340,1390.43,10.43,0.31,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.3960,1390.46,10.46,0.40,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.4600,1390.45,10.45,-0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.5230,1390.44,10.44,-0.15,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.5900,1390.43,10.43,-0.15,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.6530,1390.42,10.42,-0.09,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.7140,1390.42,10.42,-0.07,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.7780,1390.39,10.39,-0.30,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.8410,1390.36,10.36,-0.41,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.9090,1390.40,10.40,0.47,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.9720,1390.42,10.42,0.21,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.0340,1390.42,10.42,0.00,0.18,39.03,2,-65.63,-0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.0960,1390.44,10.44,0.34,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.1640,1390.42,10.42,-0.25,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.2270,1390.37,10.37,-0.75,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.2930,1390.38,10.38,0.21,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.3550,1390.37,10.37,-0.12,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.4190,1390.42,10.42,0.59,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.4820,1390.40,10.40,-0.30,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.5440,1390.40,10.40,0.02,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.6120,1390.41,10.41,0.11,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.6740,1390.38,10.38,-0.30,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.7360,1390.38,10.38,-0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.7980,1390.36,10.36,-0.24,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.8620,1390.38,10.38,0.24,0.20,39.03,2,-65.76,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.9280,1390.38,10.38,0.04,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12106.9920,1390.38,10.38,-0.02,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.0550,1390.38,10.38,0.08,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.1230,1390.37,10.37,-0.14,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.1850,1390.42,10.42,0.57,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.2470,1390.40,10.40,-0.19,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.3140,1390.37,10.37,-0.43,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.3830,1390.37,10.37,0.06,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.4450,1390.39,10.39,0.21,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.5070,1390.34,10.34,-0.61,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.5710,1390.35,10.35,0.13,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.6360,1390.38,10.38,0.38,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.6980,1390.41,10.41,0.28,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.7620,1390.43,10.43,0.33,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.8260,1390.44,10.44,0.16,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.8870,1390.42,10.42,-0.33,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12107.9550,1390.40,10.40,-0.21,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.0160,1390.42,10.42,0.25,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.0780,1390.40,10.40,-0.30,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.1420,1390.41,10.41,0.13,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.2050,1390.41,10.41,0.04,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.2670,1390.40,10.40,-0.17,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.3340,1390.40,10.40,-0.01,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.3970,1390.37,10.37,-0.33,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.4580,1390.40,10.40,0.41,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.5220,1390.38,10.38,-0.24,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.5860,1390.34,10.34,-0.51,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.6510,1390.37,10.37,0.30,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.7180,1390.37,10.37,0.07,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.7820,1390.36,10.36,-0.23,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.8450,1390.32,10.32,-0.50,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.9070,1390.34,10.34,0.31,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12108.9690,1390.36,10.36,0.20,0.21,39.03,2,-65.83,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.0360,1390.34,10.34,-0.22,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.0980,1390.33,10.33,-0.10,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.1610,1390.33,10.33,-0.07,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.2250,1390.34,10.34,0.13,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.2880,1390.36,10.36,0.32,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.3540,1390.37,10.37,0.15,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.4170,1390.34,10.34,-0.47,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.4790,1390.35,10.35,0.12,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.5430,1390.35,10.35,0.01,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.6060,1390.36,10.36,0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.6720,1390.40,10.40,0.51,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.7360,1390.37,10.37,-0.31,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.7980,1390.34,10.34,-0.38,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.8600,1390.34,10.34,0.00,0.17,39.03,2,-65.57,-0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.9220,1390.37,10.37,0.35,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12109.9860,1390.33,10.33,-0.50,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.0510,1390.28,10.28,-0.56,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.1150,1390.26,10.26,-0.33,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.1780,1390.30,10.30,0.48,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.2470,1390.31,10.31,0.20,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.3090,1390.29,10.29,-0.32,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.3760,1390.29,10.29,-0.01,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.4390,1390.31,10.31,0.25,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.5010,1390.31,10.31,0.09,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.5650,1390.36,10.36,0.62,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.6280,1390.34,10.34,-0.25,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.6960,1390.34,10.34,-0.04,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.7590,1390.32,10.32,-0.22,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.8210,1390.32,10.32,-0.04,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.8850,1390.31,10.31,-0.13,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12110.9490,1390.31,10.31,-0.04,0.12,39.03,2,-65.24,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.0100,1390.31,10.31,0.04,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.0770,1390.32,10.32,0.13,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.1400,1390.35,10.35,0.33,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.2020,1390.33,10.33,-0.19,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.2660,1390.37,10.37,0.41,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.3290,1390.33,10.33,-0.43,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.3960,1390.34,10.34,0.06,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.4590,1390.34,10.34,0.01,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.5210,1390.29,10.29,-0.62,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.5840,1390.28,10.28,-0.16,0.11,39.03,2,-65.17,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.6480,1390.30,10.30,0.37,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.7140,1390.33,10.33,0.32,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.7780,1390.31,10.31,-0.21,0.12,39.03,2,-65.24,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.8410,1390.31,10.31,-0.09,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.9020,1390.32,10.32,0.16,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12111.9650,1390.31,10.31,-0.12,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.0290,1390.32,10.32,0.09,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.0950,1390.35,10.35,0.36,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.1580,1390.31,10.31,-0.41,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.2210,1390.29,10.29,-0.37,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.2830,1390.32,10.32,0.43,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.3510,1390.30,10.30,-0.24,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.4180,1390.27,10.27,-0.37,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.4810,1390.28,10.28,0.13,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.5430,1390.31,10.31,0.42,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.6050,1390.29,10.29,-0.31,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.6690,1390.38,10.38,1.23,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.7320,1390.38,10.38,-0.01,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.7910,1390.39,10.39,0.11,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.8530,1390.36,10.36,-0.40,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.9160,1390.37,10.37,0.14,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12112.9800,1390.35,10.35,-0.29,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.0420,1390.38,10.38,0.36,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.1090,1390.41,10.41,0.46,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.1720,1390.39,10.39,-0.30,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.2340,1390.36,10.36,-0.37,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.2980,1390.34,10.34,-0.33,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.3620,1390.36,10.36,0.26,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.4290,1390.35,10.35,-0.12,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.4920,1390.32,10.32,-0.38,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.5540,1390.30,10.30,-0.19,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.6170,1390.33,10.33,0.30,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.6810,1390.32,10.32,-0.11,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.7430,1390.31,10.31,-0.08,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.8100,1390.33,10.33,0.25,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.8730,1390.34,10.34,0.07,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.9350,1390.37,10.37,0.47,0.11,39.03,2,-65.17,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12113.9990,1390.37,10.37,0.02,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.0610,1390.37,10.37,-0.02,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.1270,1390.34,10.34,-0.42,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.1910,1390.34,10.34,0.02,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.2540,1390.36,10.36,0.19,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.3170,1390.35,10.35,-0.04,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.3800,1390.38,10.38,0.37,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.4480,1390.37,10.37,-0.08,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.5110,1390.33,10.33,-0.59,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.5740,1390.36,10.36,0.36,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.6360,1390.32,10.32,-0.39,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.7000,1390.31,10.31,-0.14,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.7640,1390.30,10.30,-0.12,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.8310,1390.27,10.27,-0.36,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.8940,1390.26,10.26,-0.14,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12114.9560,1390.26,10.26,-0.07,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.0200,1390.27,10.27,0.19,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.0830,1390.28,10.28,0.15,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.1490,1390.29,10.29,0.12,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.2120,1390.28,10.28,-0.23,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.2750,1390.28,10.28,0.02,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.3370,1390.28,10.28,-0.02,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.4010,1390.29,10.29,0.25,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.4660,1390.30,10.30,0.05,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.5290,1390.30,10.30,0.06,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.5930,1390.32,10.32,0.26,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.6560,1390.30,10.30,-0.25,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.7190,1390.31,10.31,0.09,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.7820,1390.32,10.32,0.08,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.8470,1390.29,10.29,-0.32,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.9090,1390.28,10.28,-0.19,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12115.9730,1390.26,10.26,-0.17,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.0360,1390.26,10.26,-0.06,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.1000,1390.27,10.27,0.18,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.1660,1390.27,10.27,-0.01,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.2280,1390.28,10.28,0.17,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.2920,1390.29,10.29,0.12,0.12,39.03,2,-65.24,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.3560,1390.29,10.29,-0.04,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.4170,1390.29,10.29,0.00,0.15,39.03,2,-65.43,-0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.4840,1390.25,10.25,-0.47,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.5470,1390.24,10.24,-0.14,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.6090,1390.25,10.25,0.09,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.6730,1390.26,10.26,0.20,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.7360,1390.32,10.32,0.67,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.7980,1390.30,10.30,-0.18,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.8660,1390.29,10.29,-0.13,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.9280,1390.27,10.27,-0.28,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12116.9890,1390.28,10.28,0.12,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.0530,1390.33,10.33,0.67,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.1160,1390.32,10.32,-0.11,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.1830,1390.35,10.35,0.31,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.2460,1390.30,10.30,-0.58,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.3080,1390.28,10.28,-0.34,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.3700,1390.29,10.29,0.18,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.4340,1390.29,10.29,-0.02,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.4970,1390.30,10.30,0.16,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.5630,1390.33,10.33,0.32,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.6270,1390.31,10.31,-0.25,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.6890,1390.27,10.27,-0.48,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.7550,1390.29,10.29,0.22,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.8180,1390.27,10.27,-0.22,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.8850,1390.25,10.25,-0.21,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12117.9480,1390.26,10.26,0.08,0.12,39.03,2,-65.24,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12118.0100,1390.26,10.26,-0.06,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12118.0730,1390.27,10.27,0.19,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
